design_id,Wc,Hc,tw,Rf,py,Neff,sx,A,lam,win,wout,lh,N,AR,Rf_max,span
90,0.3773551640566438,0.530294343456626,1.1648721900768577,0.11819887384772301,1.7279359184205534,8.373847346752882,0.6288382224272936,0.015035425499081611,2.9275023164227605,2.22684278851375,1.8543441090732813,11.973145636729896,8.0,1.4052923981637226,0.1886775820283219,28.246666584865196
91,0.533029884332791,0.4953827519901097,0.3157695083878934,0.14370129201561213,1.3721238753758371,10.17759252525866,0.782624043431133,0.04265346145257354,7.14935243036598,1.1906595551408827,1.3444796572439373,5.753474758937955,10.0,0.9293714415472122,0.1578847541939467,36.36451722706809
92,0.7242137979716063,0.8184787045232952,0.6083240825682878,0.1029595997184515,1.4839476703666152,10.513081904500723,0.7861826058477163,0.23040889967232941,7.423817134927958,4.306233277544379,1.1029637339524925,9.242237634025514,11.0,1.130161710279075,0.3041620412841439,34.27033108449581
93,0.8028638364281506,0.3428728234954178,0.3336765202693641,0.10858572982251645,2.13691137759015,7.855520764365792,0.9168841253500432,0.029217887856066226,1.4436231246218085,1.8939294279552996,4.7209690837189555,4.421379792504013,8.0,0.42706223389114123,0.16683826013468206,38.86222670599636
94,0.7845229284837842,0.7568064857274294,0.979831781052053,0.3542025126516819,2.097042248863727,9.061639834195375,0.6237172354012728,0.07600585995242,10.56229393556714,4.323435302358121,4.6179507579654455,6.847529117017984,9.0,0.9646709589356154,0.3922614642418921,24.985247940461875
95,0.37999941324815156,0.8347301863133907,0.5519378005061298,0.15612112134695053,2.1667665289714932,6.753312097862363,0.7985709924716502,0.23708677031099795,5.13230053987354,3.181339928880334,0.8444116804748774,12.354288659058511,7.0,2.196661776865128,0.18999970662407578,35.91513017298372
96,0.9759770953562111,0.420075466670096,1.0689010231755673,0.2006263917312026,2.20914423558861,9.340992020443082,0.742424494260922,0.09592157145962119,6.736439373809844,2.9229667452163994,3.783580723684281,5.798046241514385,9.0,0.43041529219164437,0.48798854767810557,31.399695105949725
97,0.757257666438818,0.6270792305469512,0.8661283881403506,0.11128224879503251,2.408075479324907,8.323975643143058,0.8184660129714757,0.1784334473311901,11.630928790196776,1.6099272551946342,0.6994078820571303,2.1421205811202526,8.0,0.8280922839592217,0.378628833219409,38.21472231320092
98,0.5255496518220752,0.39842650946229696,0.9636521821841598,0.2590319614857435,2.4161936649121345,7.676873188465834,0.8697395750787109,0.06549632018432021,7.8508009649813175,1.0270445244386792,3.5330451182089746,10.728873115964234,8.0,0.7581139252608319,0.2627748259110376,38.65114875073964
99,1.0962921786122024,0.8308566372841597,0.35755898659117524,0.15765415355563164,1.8702518947422506,7.69534532725811,0.7331030407454818,0.12536482997238635,2.1327382531017065,0.515943955630064,4.473043133504689,11.624222120270133,8.0,0.7578788333014855,0.17877949329558762,32.26460739124397
